"filename", "language", "pip requirements", "Python", "c", "cpp", "bash", "Excel", "comment", "blank", "total"
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/_check.py", "Python", 0, 2, 0, 0, 0, 0, 0, 1, 3
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/_test_attach_to_process.py", "Python", 0, 8, 0, 0, 0, 0, 0, 2, 10
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/_test_attach_to_process_linux.py", "Python", 0, 60, 0, 0, 0, 0, 0, 15, 75
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/add_code_to_python_process.py", "Python", 0, 488, 0, 0, 0, 0, 0, 119, 607
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/attach_pydevd.py", "Python", 0, 59, 0, 0, 0, 0, 0, 15, 74
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/attach_script.py", "Python", 0, 147, 0, 0, 0, 0, 0, 40, 187
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/py_custom_pyeval_settrace.hpp", "cpp", 0, 0, 0, 160, 0, 0, 0, 33, 193
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/py_custom_pyeval_settrace_310.hpp", "cpp", 0, 0, 0, 92, 0, 0, 0, 21, 113
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/py_custom_pyeval_settrace_311.hpp", "cpp", 0, 0, 0, 97, 0, 0, 0, 23, 120
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/py_custom_pyeval_settrace_common.hpp", "cpp", 0, 0, 0, 52, 0, 0, 0, 10, 62
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/py_settrace.hpp", "cpp", 0, 0, 0, 152, 0, 0, 0, 42, 194
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/py_utils.hpp", "cpp", 0, 0, 0, 67, 0, 0, 0, 17, 84
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/py_version.hpp", "cpp", 0, 0, 0, 74, 0, 0, 0, 16, 90
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/python.h", "c", 0, 0, 552, 0, 0, 0, 0, 151, 703
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/common/ref_utils.hpp", "cpp", 0, 0, 0, 49, 0, 0, 0, 14, 63
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/linux_and_mac/attach.cpp", "cpp", 0, 0, 0, 81, 0, 0, 0, 31, 112
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/linux_and_mac/compile_linux.sh", "bash", 0, 0, 0, 0, 7, 0, 0, 3, 10
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/linux_and_mac/compile_mac.sh", "bash", 0, 0, 0, 0, 4, 0, 0, 2, 6
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/linux_and_mac/lldb_prepare.py", "Python", 0, 43, 0, 0, 0, 0, 0, 12, 55
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/__init__.py", "Python", 0, 221, 0, 0, 0, 0, 0, 43, 264
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/breakpoint.py", "Python", 0, 3889, 0, 0, 0, 0, 0, 934, 4823
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/compat.py", "Python", 0, 156, 0, 0, 0, 0, 0, 27, 183
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/crash.py", "Python", 0, 1512, 0, 0, 0, 0, 0, 342, 1854
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/debug.py", "Python", 0, 1251, 0, 0, 0, 0, 0, 293, 1544
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/disasm.py", "Python", 0, 581, 0, 0, 0, 0, 0, 142, 723
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/event.py", "Python", 0, 1543, 0, 0, 0, 0, 0, 327, 1870
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/interactive.py", "Python", 0, 1996, 0, 0, 0, 0, 0, 247, 2243
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/module.py", "Python", 0, 1687, 0, 0, 0, 0, 0, 330, 2017
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/process.py", "Python", 0, 4047, 0, 0, 0, 0, 0, 975, 5022
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/registry.py", "Python", 0, 588, 0, 0, 0, 0, 0, 108, 696
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/search.py", "Python", 0, 533, 0, 0, 0, 0, 0, 133, 666
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/sql.py", "Python", 0, 822, 0, 0, 0, 0, 0, 172, 994
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/system.py", "Python", 0, 1048, 0, 0, 0, 0, 0, 250, 1298
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/textio.py", "Python", 0, 1583, 0, 0, 0, 0, 0, 297, 1880
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/thread.py", "Python", 0, 1764, 0, 0, 0, 0, 0, 364, 2128
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/util.py", "Python", 0, 868, 0, 0, 0, 0, 0, 171, 1039
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/__init__.py", "Python", 0, 66, 0, 0, 0, 0, 0, 7, 73
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/advapi32.py", "Python", 0, 2787, 0, 0, 0, 0, 0, 423, 3210
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/context_amd64.py", "Python", 0, 677, 0, 0, 0, 0, 0, 86, 763
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/context_i386.py", "Python", 0, 390, 0, 0, 0, 0, 0, 60, 450
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/dbghelp.py", "Python", 0, 1119, 0, 0, 0, 0, 0, 159, 1278
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/defines.py", "Python", 0, 628, 0, 0, 0, 0, 0, 91, 719
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/gdi32.py", "Python", 0, 470, 0, 0, 0, 0, 0, 38, 508
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/kernel32.py", "Python", 0, 4148, 0, 0, 0, 0, 0, 569, 4717
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/ntdll.py", "Python", 0, 489, 0, 0, 0, 0, 0, 51, 540
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/peb_teb.py", "Python", 0, 3363, 0, 0, 0, 0, 0, 73, 3436
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/psapi.py", "Python", 0, 342, 0, 0, 0, 0, 0, 46, 388
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/shell32.py", "Python", 0, 338, 0, 0, 0, 0, 0, 45, 383
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/shlwapi.py", "Python", 0, 634, 0, 0, 0, 0, 0, 123, 757
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/user32.py", "Python", 0, 1488, 0, 0, 0, 0, 0, 240, 1728
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/version.py", "Python", 0, 920, 0, 0, 0, 0, 0, 119, 1039
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/win32/wtsapi32.py", "Python", 0, 294, 0, 0, 0, 0, 0, 44, 338
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/winappdbg/window.py", "Python", 0, 608, 0, 0, 0, 0, 0, 152, 760
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/attach.cpp", "cpp", 0, 0, 0, 525, 0, 0, 0, 110, 635
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/attach.h", "c", 0, 0, 47, 0, 0, 0, 0, 10, 57
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/inject_dll.cpp", "cpp", 0, 0, 0, 109, 0, 0, 0, 25, 134
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/py_win_helpers.hpp", "cpp", 0, 0, 0, 65, 0, 0, 0, 12, 77
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/run_code_in_memory.hpp", "cpp", 0, 0, 0, 91, 0, 0, 0, 25, 116
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/run_code_on_dllmain.cpp", "cpp", 0, 0, 0, 67, 0, 0, 0, 12, 79
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/stdafx.cpp", "cpp", 0, 0, 0, 19, 0, 0, 0, 4, 23
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/stdafx.h", "c", 0, 0, 31, 0, 0, 0, 0, 6, 37
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_attach_to_process/windows/targetver.h", "c", 0, 0, 18, 0, 0, 0, 0, 5, 23
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_file_utils.py", "Python", 0, 697, 0, 0, 0, 0, 0, 215, 912
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/__init__.py", "Python", 0, 8, 0, 0, 0, 0, 0, 1, 9
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/django_debug.py", "Python", 0, 473, 0, 0, 0, 0, 0, 141, 614
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/extensions/__init__.py", "Python", 0, 7, 0, 0, 0, 0, 0, 1, 8
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/extensions/types/__init__.py", "Python", 0, 7, 0, 0, 0, 0, 0, 1, 8
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/extensions/types/pydevd_helpers.py", "Python", 0, 17, 0, 0, 0, 0, 0, 10, 27
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/extensions/types/pydevd_plugin_numpy_types.py", "Python", 0, 75, 0, 0, 0, 0, 0, 12, 87
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/extensions/types/pydevd_plugin_pandas_types.py", "Python", 0, 118, 0, 0, 0, 0, 0, 43, 161
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/extensions/types/pydevd_plugins_django_form_str.py", "Python", 0, 11, 0, 0, 0, 0, 0, 6, 17
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/jinja2_debug.py", "Python", 0, 385, 0, 0, 0, 0, 0, 122, 507
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_plugins/pydevd_line_validation.py", "Python", 0, 86, 0, 0, 0, 0, 0, 22, 108
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/pydevd_tracing.py", "Python", 0, 294, 0, 0, 0, 0, 0, 82, 376
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_vendored/pydevd/setup_pydevd_cython.py", "Python", 0, 205, 0, 0, 0, 0, 0, 46, 251
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/_version.py", "Python", 0, 16, 0, 0, 0, 0, 0, 6, 22
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/adapter/__init__.py", "Python", 0, 10, 0, 0, 0, 0, 0, 5, 15
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/adapter/__main__.py", "Python", 0, 186, 0, 0, 0, 0, 0, 39, 225
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/adapter/clients.py", "Python", 0, 595, 0, 0, 0, 0, 0, 93, 688
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/adapter/components.py", "Python", 0, 137, 0, 0, 0, 0, 0, 47, 184
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/adapter/launchers.py", "Python", 0, 169, 0, 0, 0, 0, 0, 30, 199
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/adapter/servers.py", "Python", 0, 464, 0, 0, 0, 0, 0, 90, 554
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/adapter/sessions.py", "Python", 0, 225, 0, 0, 0, 0, 0, 57, 282
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/__init__.py", "Python", 0, 13, 0, 0, 0, 0, 0, 6, 19
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/json.py", "Python", 0, 223, 0, 0, 0, 0, 0, 70, 293
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/log.py", "Python", 0, 279, 0, 0, 0, 0, 0, 100, 379
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/messaging.py", "Python", 0, 1196, 0, 0, 0, 0, 0, 310, 1506
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/singleton.py", "Python", 0, 145, 0, 0, 0, 0, 0, 41, 186
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/sockets.py", "Python", 0, 98, 0, 0, 0, 0, 0, 25, 123
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/stacks.py", "Python", 0, 47, 0, 0, 0, 0, 0, 16, 63
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/timestamp.py", "Python", 0, 13, 0, 0, 0, 0, 0, 10, 23
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/common/util.py", "Python", 0, 115, 0, 0, 0, 0, 0, 36, 151
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/launcher/__init__.py", "Python", 0, 22, 0, 0, 0, 0, 0, 11, 33
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/launcher/__main__.py", "Python", 0, 76, 0, 0, 0, 0, 0, 16, 92
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/launcher/debuggee.py", "Python", 0, 205, 0, 0, 0, 0, 0, 45, 250
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/launcher/handlers.py", "Python", 0, 128, 0, 0, 0, 0, 0, 27, 155
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/launcher/output.py", "Python", 0, 95, 0, 0, 0, 0, 0, 19, 114
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/launcher/winapi.py", "Python", 0, 79, 0, 0, 0, 0, 0, 26, 105
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/public_api.py", "Python", 0, 128, 0, 0, 0, 0, 0, 58, 186
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/server/__init__.py", "Python", 0, 6, 0, 0, 0, 0, 0, 2, 8
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/server/api.py", "Python", 0, 274, 0, 0, 0, 0, 0, 69, 343
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/server/attach_pid_injected.py", "Python", 0, 70, 0, 0, 0, 0, 0, 23, 93
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/debugpy/server/cli.py", "Python", 0, 333, 0, 0, 0, 0, 0, 102, 435
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/__diff.py", "Python", 0, 209, 0, 0, 0, 0, 0, 32, 241
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/__init__.py", "Python", 0, 294, 0, 0, 0, 0, 0, 96, 390
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/_dill.py", "Python", 0, 1927, 0, 0, 0, 0, 0, 181, 2108
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/_objects.py", "Python", 0, 545, 0, 0, 0, 0, 0, 14, 559
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/_shims.py", "Python", 0, 222, 0, 0, 0, 0, 0, 45, 267
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/detect.py", "Python", 0, 295, 0, 0, 0, 0, 0, 33, 328
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/objtypes.py", "Python", 0, 21, 0, 0, 0, 0, 0, 4, 25
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/pointers.py", "Python", 0, 101, 0, 0, 0, 0, 0, 22, 123
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/settings.py", "Python", 0, 24, 0, 0, 0, 0, 0, 5, 29
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/source.py", "Python", 0, 933, 0, 0, 0, 0, 0, 91, 1024
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/temp.py", "Python", 0, 219, 0, 0, 0, 0, 0, 45, 264
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/__init__.py", "Python", 0, 15, 0, 0, 0, 0, 0, 9, 24
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/__main__.py", "Python", 0, 25, 0, 0, 0, 0, 0, 6, 31
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_check.py", "Python", 0, 43, 0, 0, 0, 0, 0, 21, 64
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_classdef.py", "Python", 0, 218, 0, 0, 0, 0, 0, 48, 266
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_detect.py", "Python", 0, 136, 0, 0, 0, 0, 0, 24, 160
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_dictviews.py", "Python", 0, 31, 0, 0, 0, 0, 0, 5, 36
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_diff.py", "Python", 0, 98, 0, 0, 0, 0, 0, 13, 111
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_extendpickle.py", "Python", 0, 41, 0, 0, 0, 0, 0, 16, 57
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_fglobals.py", "Python", 0, 43, 0, 0, 0, 0, 0, 13, 56
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_file.py", "Python", 0, 420, 0, 0, 0, 0, 0, 83, 503
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_functions.py", "Python", 0, 79, 0, 0, 0, 0, 0, 28, 107
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_functors.py", "Python", 0, 27, 0, 0, 0, 0, 0, 13, 40
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_mixins.py", "Python", 0, 94, 0, 0, 0, 0, 0, 28, 122
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_module.py", "Python", 0, 61, 0, 0, 0, 0, 0, 25, 86
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_moduledict.py", "Python", 0, 41, 0, 0, 0, 0, 0, 14, 55
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_nested.py", "Python", 0, 98, 0, 0, 0, 0, 0, 38, 136
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_objects.py", "Python", 0, 52, 0, 0, 0, 0, 0, 11, 63
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_properties.py", "Python", 0, 47, 0, 0, 0, 0, 0, 16, 63
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_recursive.py", "Python", 0, 136, 0, 0, 0, 0, 0, 44, 180
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_restricted.py", "Python", 0, 19, 0, 0, 0, 0, 0, 9, 28
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_selected.py", "Python", 0, 87, 0, 0, 0, 0, 0, 13, 100
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_session.py", "Python", 0, 190, 0, 0, 0, 0, 0, 54, 244
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_source.py", "Python", 0, 139, 0, 0, 0, 0, 0, 25, 164
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_temp.py", "Python", 0, 83, 0, 0, 0, 0, 0, 21, 104
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/dill/tests/test_weakref.py", "Python", 0, 73, 0, 0, 0, 0, 0, 17, 90
"/home/gig/base_tax-matrix/.venv_tax-matrix/lib64/python3.8/site-packages/easy_install.py", "Python", 0, 4, 0, 0, 0, 0, 0, 2, 6
